;0.50;0.000000;0.000000
;0.50;0.006569;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.006569
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.006569;0.000000
;0.50;0.032848;0.045987
;0.50;0.026278;0.059127
;0.50;0.013139;0.019709
;0.50;0.013139;0.019709
;0.50;0.032848;0.013139
;0.50;0.013139;0.026278
;0.50;0.000000;0.019709
;0.50;0.013139;0.013139
;0.50;0.019709;0.006569
;0.50;0.019709;0.013139
;0.50;0.019709;0.006569
;0.50;0.019709;0.006569
;0.50;0.019709;0.006569
;0.50;0.006569;0.000000
;0.50;0.000000;0.006569
;0.50;0.006569;0.006569
;0.50;0.013139;0.006569
;0.50;0.006569;0.000000
;0.50;0.006569;0.006569
;0.50;0.013139;0.000000
;0.50;0.000000;0.006569
;0.50;0.000000;0.000000
;0.50;0.006569;0.006569
;0.50;0.006569;0.000000
;0.50;0.000000;0.000000
;0.50;0.006569;0.006569
;0.50;0.013139;0.013139
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.006569;0.013139
;0.50;0.013139;0.006569
;0.50;0.000000;0.006569
;0.50;0.000000;0.006569
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.006569;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.006569
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.006569
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.0;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
;0.50;0.000000;0.000000
